Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) [SI.POV.DDAY],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity score (Overall average) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2017,YR2017,"Iran, Islamic Rep.",IRN,40.635,9.499743088,..,24.94217685,6761058947,2.116,5019000000,..,4.54E+11,3.755187367,5470,21050,4.41E+11,1.70E+12,34.73798373,1.339999725,99,23.8384608,5.9,34.91010692,12.24919524,76.271,31.33458127,3.105184169,107.8997933,14.9,144.686195,140279998.8,1330000000,49.53090142,1.385380473,80673951,0.3,0.1,99.43879,..,110.70754,1.01711,86.31149,75.55556667,1745150,..,7.666520673,72.5,0.445773562,2.078694139
2017,YR2017,Iraq,IRQ,71.733,3.3,17.73767793,38.06206115,..,3.762,-5032400000,..,1.95E+11,-2.494642939,4860,17320,1.83E+11,6.50E+11,16.73632658,..,85,35.63714955,..,51,14.63594367,70.294,58.6469593,3.838661285,88.98326332,27.6,133.4433527,2907510010,1088500000,86.5016316,2.540874669,37552781,..,..,..,..,..,..,..,52.22223333,435051.9922,..,1.531327587,26.5,..,2.803035266
2017,YR2017,Ireland,IRL,7.515,1.172684273,83.92127932,121.0425885,..,1.77,58300808408,..,3.35E+11,8.145296156,53050,61170,2.55E+11,2.94E+11,33.4105183,29.03001848,92,98.95576009,..,35.75441921,1.129216071,82.15609756,67.60424357,0.310631929,103.0630014,3.7,91.42141633,..,596677078.5,69.78353898,1.088675561,4807388,..,0.2,..,24.48195571,100.85278,0.99192,125.30712,..,70280,18.27006597,4.042231006,11,..,1.422846879
2017,YR2017,Isle of Man,IMN,..,0.412872498,..,..,..,..,..,..,6770532819,3.6,75340,..,6298198744,..,..,..,..,..,..,7.661427064,4.002040223,..,..,..,..,..,..,..,..,146.6631579,0.372712179,83598,..,..,..,..,..,..,..,..,570,..,4.229107195,..,..,0.592346985
2017,YR2017,Israel,ISR,9.607,1.160826466,79.12017508,28.68432157,..,3.11,18168900000,..,3.53E+11,3.536703188,37420,38470,3.26E+11,3.35E+11,21.50371375,21.36495058,98,27.52151542,..,19.40256041,0.258724831,82.55121951,37.65965094,4.43256389,127.8529153,3.8,110.4940886,..,991200000,402.6478743,1.938725674,8713300,..,0.2,105.55797,33.46521385,104.90112,1.01277,105.08456,..,22070,24.57962331,8.582712219,11,..,2.02540416
2017,YR2017,Jamaica,JAM,52.757,6.632972429,..,34.66326346,14722034916,1.993,888835228.5,..,14806340821,1.003365318,4740,8710,13857769731,25439370237,22.53587138,2.108122434,95,48.88451173,..,19.43234921,6.533317863,74.267,48.1415367,0.976691876,105.8330321,14.9,92.86432344,61430000.31,2462613879,269.7001847,0.50162356,2920853,..,1.9,87.48408,29.30085513,89.76785,1.01543,81.42778,71.1111,10990,26.2256965,1.405642855,3,27.04317976,1.008524484
2017,YR2017,Jordan,JOR,25.877,5.541987347,106.5980455,35.12049641,30151027247,2.849,2029718310,..,40708943662,2.115732889,4020,9190,39266802478,89916288794,19.30226081,1.812807836,93,56.35332929,..,27.64873276,1.706318641,74.292,68.80306262,4.841143745,99.15637314,16.7,73.57754891,2978790039,4431971831,110.1506308,2.356016488,9779173,..,0.1,71.33764,23.2409046,80.77087,1.00145,62.63221,75.5556,89320,15.02697784,1.805987143,12.5,12.43845651,2.621938696
2017,YR2017,Kazakhstan,KAZ,29.75,4.51698454,33.47817021,33.55060558,1.59E+11,2.73,4712631471,..,1.67E+11,4.1,8040,23610,1.45E+11,4.26E+11,25.93911673,22.83517046,99,25.6467645,9.8,32.3252253,11.21110566,72.95,46.82271223,0.89409241,147.6397785,10.4,160.9112318,59490001.68,560420963.9,6.681400156,1.360381269,18037776,0,0.2,109.6561,16.16730161,108.74776,1.01248,114.19743,95.55556667,2724901.875,10.30301138,3.217164026,9,49.71483773,1.48602996
2017,YR2017,Kenya,KEN,75.078,34.82873746,40.55851848,13.25564334,26829783676,3.572,671488392.9,..,78757391333,4.862538223,1440,3230,72130379984,1.62E+11,18.79779638,3.350432246,89,24.23364043,..,16.84413172,10.5902621,65.909,28.4849455,1.287374271,85.25315693,43,109.3140533,2480219971,1962255797,88.24098289,2.356812573,50221473,..,4.9,..,22.02610487,..,..,..,57.77776667,580370,15.6790484,10.50508289,23,14.63526383,4.09228786
2017,YR2017,Kiribati,KIR,16.177,30.79108762,..,13.21576806,..,3.61,784797.2549,..,185572501.5,0.328439777,3070,4370,350344843.8,498690300.7,..,..,81,92.01478514,..,12.38276168,0.606256157,67.851,66.8202449,..,40.4027751,54.3,113.7172297,77150001.53,17959541.39,140.9358025,1.441692152,114158,..,..,..,100.4830637,101.30461,..,..,39.99996667,810,22.16941777,11.82104668,31,..,2.97797039
2017,YR2017,"Korea, Dem. People’s Rep.",PRK,0.283,..,..,..,..,1.911,-12791000,..,..,..,..,..,..,..,..,..,99,..,..,..,..,71.91,..,..,14.98240747,19,74.7940755,133119995.1,..,211.1949589,0.481855372,25429985,..,..,..,..,..,..,..,..,120540,..,1.260223444,..,..,0.818034889
2017,YR2017,Kosovo,XKX,..,9.138582829,35.10565173,26.65009423,2504230895,2.02,286835211.2,..,7227700023,4.226087389,3870,10970,7092377948,20083311750,28.3698072,..,..,52.5330998,9.2,25.56502238,1.378610168,71.94634146,..,0.795724206,..,..,..,392369995.1,1112078349,168.1546799,0.79520011,1830700,0.2,..,..,..,..,..,..,43.33333333,10887,..,..,5.5,8.818154078,..
2017,YR2017,Kuwait,KWT,8.194,0.524984567,91.65643174,51.19555539,..,2.083,113012065,..,1.21E+11,-4.712340346,31660,83540,1.28E+11,3.39E+11,27.7307665,7.63411038,99,46.64496075,..,55.61913763,16.23114439,75.311,73.33675466,5.634716395,176.0024349,8.1,142.3063359,..,22951786.93,227.6148709,2.476711432,4056097,..,0.1,95.37189,..,95.6888,..,..,..,17820,..,10.99895775,38.4,..,2.476711432
2017,YR2017,Kyrgyz Republic,KGZ,32.763,12.5145789,20.09284776,34.25284136,8167740976,3,-107212800,..,7702934800,4.7,1110,3550,6898895625,22025333361,32.90209146,17.62386076,95,66.36460445,9.9,27.30809347,6.367703752,71.2,81.25474462,1.668932805,136.8066442,20,132.5412908,464970001.2,2485778060,32.31595412,1.933647156,6198200,1.5,0.2,101.55687,27.97023502,107.04243,0.99533,93.88858,90,199950,17.04628506,6.702692983,10,30.17633344,2.463663618
2017,YR2017,Lao PDR,LAO,65.41,16.19975986,..,..,14651381018,2.709,1693080811,..,16853087485,6.892530873,2240,6580,15595221761,45722078062,..,..,72,..,..,30.9124754,1.852096761,67.277,62.05984517,..,53.38406897,49.3,102.8399904,480209991.5,242708578.1,30.12580156,1.553620994,6953035,..,0.3,101.39687,..,106.0174,0.94471,67.5095,67.7778,236800,..,16.68220563,174,13.52264721,3.409639323
2017,YR2017,Latvia,LVA,16.171,3.469814145,53.74688319,62.12635178,..,1.69,1136438830,..,30198231776,3.787313758,14710,27990,28574919429,54357183683,21.91612284,17.49826061,96,61.97030558,6.7,19.15960518,2.9805938,74.62926829,102.3040032,1.679425367,126.2941822,4.2,105.3172263,..,1274146124,31.23589579,-0.886215573,1942248,0.8,0.4,99.31181,41.35780066,99.36784,0.9961,110.72325,56.66666667,64490,23.63212172,17.51104767,5.5,..,-0.806909777
2017,YR2017,Lebanon,LBN,14.5,2.924566319,199.0126913,23.85107336,73992724453,2.097,2522409653,..,53393799668,0.551994777,7500,12800,51087771099,87221100692,19.82063131,7.904432589,82,48.64263862,..,14.61803226,3.633237863,78.833,44.83104808,4.596769661,64.50864324,7.7,109.2395734,1303040039,7061853364,665.8722385,1.490111794,6811873,..,0.1,..,19.8314503,..,..,..,66.66663333,10450,15.25455972,1.042726632,15,77.71459606,1.674608695
2017,YR2017,Lesotho,LSO,92.726,6.117689723,15.87046461,41.15195044,935622039.6,3.171,43161840.14,..,2565352373,-2.277240349,1250,3520,2620270354,7359875192,24.33263008,0.208555305,90,84.10113153,4.6,35.85088357,3.327618113,52.947,122.2054339,2.012597625,113.8305187,84.1,80.27972267,145660003.7,596305510.2,68.88708827,0.787780034,2091412,26.9,24,..,33.83405319,120.8975,1.04505,62.01393,62.22223333,30360,29.11037056,0.261388681,29,3.660306151,2.28842619
2017,YR2017,Liberia,LBR,135.962,37.09428374,28.50009367,24.28419199,1146757415,4.387,247842983,..,3285455000,2.468626095,620,1170,2930570757,5521235843,20.48614575,..,87,98.70568917,..,10.19984142,-2.182014585,63.295,44.04260597,0.728271429,56.56895266,73.4,130.3724656,630630004.9,403475872.7,48.81881229,2.485644197,4702228,..,1.3,60.5954,..,85.10919,..,..,60.00003333,111370,..,1.211086308,6,2.816535383,3.363342251
2017,YR2017,Libya,LBY,5.769,..,53.93654594,49.94475308,..,2.277,..,..,37881431913,26.67587012,5410,19700,35592635542,1.30E+11,..,..,94,39.79098917,..,..,14.42983105,72.52,78.49756067,..,91.4792962,12.4,128.8489558,431869995.1,..,3.740025234,1.354885849,6580724,..,0.2,..,..,..,..,..,22.2222,1759540,..,0.28857344,35,..,1.702529017
2017,YR2017,Liechtenstein,LIE,..,..,..,..,..,1.44,38999586461,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.74634146,..,..,122.7566138,..,..,..,..,236.25,0.376368755,37800,..,..,90.43928,..,104.69974,0.8718,117.09433,..,160,..,11.93510418,..,..,0.463092427
2017,YR2017,Lithuania,LTU,10.854,3.508087082,45.79912457,73.60578661,..,1.63,1191438301,..,47632961168,4.247576754,15240,32070,43115580629,90716124847,19.16050699,12.56542494,94,71.22214551,6.3,25.88496044,4.251941172,75.4804878,130.4978705,1.715538627,153.2757272,4.4,100.6878674,..,1302553154,45.15186156,-1.398322201,2828403,1,..,102.00116,31.16971217,103.87475,0.97139,108.40176,56.66666667,65286.00098,16.63464943,17.76420869,5.5,..,-1.175857292
2017,YR2017,Luxembourg,LUX,4.727,0.244584933,188.7291896,217.6213606,..,1.39,-6798512508,..,64023412340,1.801181703,66380,71310,39585325925,42522310028,18.59657789,7.141987405,99,182.4581107,6.5,11.24396148,1.716428253,82.09512195,60.27951118,0.576459302,134.1420148,2.5,73.03048948,..,1883272583,245.4057613,2.430976418,596336,0.3,0.3,80.28714,40.87967357,102.28595,1.00946,103.65505,..,2590,25.28808505,40.87274138,16.5,..,2.725717863
2017,YR2017,"Macao SAR, China",MAC,2.381,..,27.25164658,79.94245424,..,1.211,428584780.3,..,50751059058,9.887584069,72690,106990,45256866541,66611461656,19.46220245,..,..,33.33235132,..,4.943927253,2.149770169,83.989,21.39265702,..,328.7904463,..,87.94678977,..,25425686.27,20479.76999,1.578280176,622585,..,..,100.95143,31.69022027,101.43025,0.99508,99.99272,..,30.39999962,28.82697552,..,..,..,1.578280176
2017,YR2017,Madagascar,MDG,109.59,24.55013777,18.20213927,30.90263088,3381731564,4.13,464856589.6,..,13176313594,3.933307595,470,1760,12024360913,45127218574,15.8063769,0.560967075,60,34.44077063,..,20.11235766,4.961539757,66.311,49.46755368,0.580022351,34.14284,55.2,75.87311498,779039978,342776977.9,43.95073909,2.679883239,25570540,..,0.3,..,10.40819241,..,..,36.90052,56.66666667,587295,9.964392081,2.345947866,8,3.210055778,4.520276288
2017,YR2017,Malawi,MWI,132.671,26.09692424,..,29.16284408,2183648503,4.302,90200209.98,..,6303292264,4.000030517,340,1260,6093437774,22350074267,13.43222002,11.50706526,83,36.16702668,..,14.35126298,13.46150517,63.279,54.43187236,0.762728731,43.98651266,52.7,117.3106397,1517560059,78393012.28,187.4232075,2.666616388,17670260,..,9.4,..,18.52551125,145.48887,1.01105,39.89203,77.7778,118480,17.28792384,22.87604771,37,5.709310817,3.918881829
2017,YR2017,Malaysia,MYS,13.414,8.61110139,138.4187008,70.04552188,..,2.019,9368469823,..,3.19E+11,5.741829576,9940,29180,3.09E+11,9.08E+11,25.55954589,50.47770398,93,63.17393384,..,38.1310657,3.798428738,75.828,129.3184978,1.116540552,136.1163217,7.9,94.95189773,-29250000,1648944928,94.67365089,1.360192981,31105028,..,0.4,99.4916,16.0687176,105.2916,1.03454,85.44908,81.1111,330345,12.95221278,8.985544742,23.5,..,2.16798448
2017,YR2017,Maldives,MDV,7.81,5.372111638,50.0663714,70.08191357,1459620101,1.906,457808313.6,..,4735989972,6.803666022,8510,13290,4226324677,6598743547,..,0.14397589,99,74.06700042,..,10.92446436,1.382135172,78.325,56.54572784,..,181.3288423,9,107.5240875,43250000,4016988.865,1654.673333,4.299186108,496402,..,..,97.35546,..,97.1098,..,..,52.2222,300,..,0.051887378,12,4.791166527,5.386972431
2017,YR2017,Mali,MLI,169.127,38.33941881,31.42275922,22.19978172,4374582760,5.968,559362392.1,..,15337740141,5.400000103,770,2150,14177741954,39790284007,22.04950097,1.244280211,67,35.83103013,..,18.1148398,1.950904288,58.452,46.89087137,3.011907689,119.0233265,101.3,170.2312149,1359969971,883257573.6,15.17173063,2.999115367,18512394,..,1.3,49.61439,17.38684216,80.17078,0.86822,41.52314,65.55556667,1240190,15.87250791,8.231610055,11,4.358413775,4.915262072
2017,YR2017,Malta,MLT,12.879,0.78752619,116.2864712,149.7709543,..,1.26,3983526141,..,12768671650,6.724325981,23840,38120,11157682685,17839508334,19.26065484,..,91,128.5459568,8.5,12.0174846,2.359539737,82.34634146,65.19863795,0.513936734,138.093955,7.1,130.8131827,..,268639598.9,1462.496875,2.738662856,467999,0.2,..,101.93419,38.78076304,104.99837,1.00001,104.75412,..,320,26.45832496,6.409364293,16,..,2.80849999
2017,YR2017,Marshall Islands,MHL,..,15.00598926,..,39.17470324,..,..,5835497.48,..,212881000,4.056644584,4460,4860,259115433.6,282007133.9,23.23349841,..,83,83.74387569,..,13.36107966,2.006119811,..,77.97783738,..,27.55864825,34,111.0494439,72510002.14,30450053,322.5444444,0.557893548,58058,..,..,..,37.68448899,..,..,..,32.2222,180,17.68966136,0.27044112,17,..,1.089251691
2017,YR2017,Mauritania,MRT,71.049,23.87847248,43.46239725,45.95238108,5233411954,4.619,588217194.8,..,4905893855,3.073258584,1110,3940,4756948668,16891476695,46.34774043,..,78,72.03070586,..,29.10875643,3.449236721,64.464,77.7839903,2.907153565,95.13345958,78.2,140.4991868,290890014.6,77170265.83,4.155015038,2.818999783,4282574,..,0.2,69.71431,..,96.65904,1.05055,32.56554,56.6667,1030700,..,1.080703015,6,15.72174673,4.464278327
2017,YR2017,Mauritius,MUS,25.735,3.095793754,125.6730414,42.45178816,10637199721,1.44,442947618,..,13259351418,3.814152115,11000,24600,13904901748,31103660906,18.27511313,2.385493631,89,55.1418304,7.2,17.63556948,1.296872206,74.51463415,57.28786997,0.178592739,145.4726338,14.7,118.9300271,11649999.62,250243134.9,622.962069,0.090186811,1264613,0.2,1.3,98.20008,22.28885813,101.52524,1.04808,95.72241,85.55556667,2040,18.54687111,0.01147342,5.5,16.9964472,-0.078578013
2017,YR2017,"Micronesia, Fed. Sts.",FSM,13.924,27.62992119,-42.94907429,29.96095056,..,3.098,..,..,366666808.6,2.682178867,3450,3970,384876480.6,442919861.1,..,..,76,71.06327806,..,5.429426815,7.471105029,67.618,62.45452128,..,20.73767035,31.8,112.002734,98019996.64,23340000,159.2271429,1.122380666,111459,..,..,..,31.38864476,..,..,..,32.22223333,700,10.40788043,0.015781437,16,..,1.487254056
2017,YR2017,Moldova,MDA,22.415,11.47225788,20.4080729,31.09876186,6988029843,1.259,154370000,..,9669759987,4.690793428,2590,7250,9178849815,25744712909,22.77754991,5.397344285,93,54.53843001,10,21.8746301,6.250278759,71.717,75.03805689,0.375066996,90.22790936,16,77.00889604,242210006.7,1637870000,123.6352109,..,2755158,0.1,0.6,89.90565,27.10351005,91.25053,0.99457,86.83374,92.22223333,33850,17.44261223,4.150534549,5,10.72588625,-1.583707806
2017,YR2017,Monaco,MCO,..,..,..,..,..,..,..,..,6415370746,-3.4,..,..,..,..,..,..,87,..,..,12.79992974,0.781071895,..,..,..,85.89810377,3.3,..,..,..,19196,0.842253416,38392,..,..,..,..,..,..,..,..,2,..,99.4595712,..,..,0.842253416
2017,YR2017,Mongolia,MNG,30.993,10.27895232,65.50138162,59.79464134,28773192581,2.914,1494350363,..,11425755280,5.337037933,3230,10990,10060007635,34222147453,31.36850036,3.467828446,99,57.42865097,..,38.35641547,10.52940749,69.509,92.23022673,0.744867012,124.805205,17,185.9163333,764469970.7,273364998.1,2.004286284,1.861276285,3113779,..,0.1,91.50744,24.94110812,102.93409,..,..,78.88886667,1564120,13.61222864,17.71388257,12,56.3791403,1.957855035
2017,YR2017,Montenegro,MNE,9.313,6.853890741,..,41.0551905,7182485057,1.738,560665419,..,4844592067,4.716464962,7400,19750,4605894792,12291966346,30.22280757,4.251118931,58,64.49977449,..,14.86137418,3.824946382,76.667,62.62653198,1.362776386,166.4651995,2.8,..,117849998.5,522997313.5,46.2730855,0.011247907,622373,..,0.1,90.26089,..,98.11321,1.00782,89.9216,76.6667,13810,..,4.160377366,12,52.08593895,0.518095695
2017,YR2017,Morocco,MAR,31.034,12.35894827,108.8374761,37.21311213,49796160070,2.451,2680109856,..,1.10E+11,4.234850054,2880,8110,1.04E+11,2.93E+11,32.6494262,3.838512727,99,46.76188766,..,26.15194795,0.682985841,76.218,64.03540806,3.185026637,123.4247246,23.4,132.3517479,2416270020,6823002118,79.72505938,1.287002655,35581294,..,0.1,92.92953,25.24746024,112.40216,0.93019,79.86487,76.66663333,446550,21.74908671,18.44688821,9,9.814735706,2.176126979
2017,YR2017,Mozambique,MOZ,148.626,25.04368115,30.69196921,38.57905103,15197545003,4.922,2319071971,..,13219084261,3.741317593,470,1380,13365139309,39427861029,33.18629651,11.74509993,85,61.13976066,..,24.01534396,7.640707351,59.309,79.20367094,1.021642652,41.45170351,75.5,101.1776581,1806089966,257936772.5,36.43150512,2.900629142,28649007,..,12.6,47.14291,24.0052787,107.81325,0.91769,35.40672,68.8889,786380,22.18829694,13.44871589,17,24.58548385,4.403895112
2017,YR2017,Myanmar,MMR,28.509,23.33473956,42.53566886,19.96449532,15011664244,2.168,4002424945,..,66719084253,6.758628824,1200,5990,64190701407,3.20E+11,32.75557835,6.076907297,83,27.98867204,8.9,36.29452828,6.224444912,66.558,49.65895496,3.242343389,89.81715795,47.9,97.47921282,1542339966,2578109273,81.73972714,0.633962381,53382581,2,0.8,..,15.82567504,112.22365,1.0047,64.2849,64.4444,676590,6.017069344,4.619418953,14,4.592125601,1.428613903
2017,YR2017,Namibia,NAM,63.627,6.95491094,58.80288306,37.51150538,..,3.447,376326317.4,..,13566192144,-0.867877052,4800,10800,11534162559,25946708016,17.26884562,1.327147134,80,46.62241385,..,28.54712716,9.747234734,63.021,81.47459421,3.554522767,111.552451,41.4,130.9708993,186690002.4,48292447.47,2.91829489,1.872154337,2402603,..,12.1,..,33.37354772,124.17917,..,..,56.66666667,824290,30.10901003,23.24717006,54,..,4.025607496
2017,YR2017,Nauru,NRU,..,..,..,..,..,..,0,..,113884908.4,4.154685104,10820,19080,139315495.7,245712729,..,..,95,..,..,..,3.407043974,..,57.95324503,..,94.58053533,32.9,140.7272268,25760000.23,10346242.86,643.8,-1.334638904,12876,..,..,..,96.81499494,..,..,..,..,20,21.69704907,..,..,..,-1.334638904
2017,YR2017,Nepal,NPL,65.121,27.08113829,84.65006663,8.988334927,4963339523,1.967,196265098.6,..,25180583770,8.223499488,860,2910,23646664254,80348017680,46.81759426,1.184352383,90,42.37511216,..,13.23626606,9.679944505,70.169,44.02995618,1.605499717,130.629366,33.4,80.47927413,1269180054,6928134012,192.7249669,1.333612899,27627124,..,0.1,121.72227,22.89645073,143.91954,1.04678,74.07729,73.33333333,147180,20.70238519,23.62604198,18.5,8.481713039,3.392323443
2017,YR2017,New Caledonia,NCL,14.83,..,..,..,..,1.97,658875463.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.14878049,..,..,..,..,172.1389071,..,621059984,15.33643326,1.364718613,280350,..,..,..,..,..,..,..,..,18580,..,96.01276245,..,..,1.985949238
2017,YR2017,New Zealand,NZL,19.27,..,152.8060843,27.56832019,..,1.81,2093698050,..,2.03E+11,3.128460789,38470,38870,1.84E+11,1.86E+11,23.48348812,9.13448755,93,26.68064869,..,..,2.453699251,81.65853659,38.5891139,1.20846329,136.1113084,5.8,145.4413187,..,464683904.8,18.20629676,2.122962382,4793900,..,0.1,..,32.8348917,99.97476,1.03759,114.59004,..,267710,27.76920602,30.50506322,0.5,..,2.199327454
2017,YR2017,Nicaragua,NIC,84.99,15.07188477,47.82208345,41.16626163,11460689411,2.43,771900000,..,13843612005,4.6757919,2090,5540,13321985733,35356288499,28.03037405,0.599118651,99,54.78530719,..,24.9905652,4.515331679,74.068,90.11376507,0.623063234,128.1139122,18.5,193.6894461,562590026.9,1394700000,53.05679741,1.274855157,6384855,..,0.2,..,17.75151743,..,..,..,68.8889,130370,16.50470975,15.50710424,14,19.82015962,1.634019877
2017,YR2017,Niger,NER,186.538,39.65242827,21.42773597,16.62379232,3058909863,7.001,337874079,..,8119710126,4.893436692,360,990,7684813011,21401512144,33.69314317,..,82,32.96369139,..,15.86185569,0.932029198,61.599,38.89301405,2.47355475,40.63849996,86.7,154.0242723,1223089966,264041277.6,17.05413436,3.839154453,21602472,..,0.3,..,..,74.7362,0.83832,24.25375,72.22223333,1267000,..,17.31709252,8,8.489078944,4.206788499
2017,YR2017,Nigeria,NGA,107.33,20.84657143,23.33387929,13.1715621,40474780155,5.457,3502999131,..,3.76E+11,0.805886619,2100,5710,4.01E+11,1.09E+12,15.47432765,1.913722275,65,13.1760369,..,22.3151172,11.11891807,53.95,20.15752756,0.430671214,75.92482161,122.1,142.2786387,3358959961,22037016832,209.5735597,2.607676386,190873311,..,1.5,..,..,..,..,..,63.33333333,923770,..,11.61069961,18.9,6.821622184,4.310331178
2017,YR2017,North Macedonia,MKD,15.723,7.887771651,52.30864237,55.40009731,8544276017,1.501,380738977.5,..,11279509014,0.240521014,4890,14690,10173767470,30588122637,32.97956536,3.986681666,83,69.17272138,5.6,24.13444697,3.41722878,75.589,118.9324818,0.990700534,96.44629481,11,95.34348064,149949996.9,314499343,82.55337034,0.06010463,2081996,4.4,0.1,91.10782,26.5347235,97.12595,0.98309,81.44688,81.11113333,25710,17.20302834,9.654065158,15,13.66935641,0.380992524
2017,YR2017,Northern Mariana Islands,MNP,..,..,..,69.51905059,..,..,..,..,1601000000,25.56818182,..,..,..,..,..,..,..,51.90505934,..,..,2.000361991,..,10.11867583,..,..,..,91.24518526,..,..,122.9608696,0.663417067,56562,..,..,..,..,..,..,..,..,460,..,33.23412427,..,..,0.758115525
2017,YR2017,Norway,NOR,5.141,1.97646282,135.0660106,36.33299569,..,1.62,5900604724,..,3.98E+11,2.323258407,76210,64760,4.02E+11,3.42E+11,27.83425412,21.9358431,96,32.83142895,8.9,29.79126547,3.951136856,82.6097561,46.93796116,1.617823782,107.9930692,2.6,119.4690265,..,615776510.1,14.45257595,0.807673182,5276968,0.2,0.1,101.03502,45.47072236,100.26021,0.97756,116.87442,..,625217.1094,22.47754585,5.060779988,4,..,1.280246109
2017,YR2017,Oman,OMN,13.056,2.309826155,71.1399925,52.35826988,..,2.92,2917295189,..,70597919376,0.266797805,14590,41290,68096536055,1.93E+11,31.16497022,1.116401751,99,49.52053609,..,49.67268253,6.776590778,77.393,84.05205214,9.559805599,148.8216278,11.4,120.2813072,..,39011703.51,15.0757189,4.083954207,4665935,..,0.2,107.36402,..,106.36469,0.9992,105.79083,..,309500,..,1.01831172,4.3,..,5.360602411
2017,YR2017,Pakistan,PAK,38.802,22.92586789,53.92995184,8.257320296,86070445355,3.562,3232000000,..,3.05E+11,5.554276757,1500,5530,3.11E+11,1.15E+12,16.15053518,2.184798274,76,17.59551656,..,17.8043074,4.013378224,66.947,26.04186733,3.766192107,69.51482483,71.5,58.18602455,2364179932,19807000000,269.6874818,2.074997082,207896686,..,0.1,..,..,90.58917,0.84596,40.40159,75.55556667,796100,..,9.79495422,19.5,23.22799631,2.647401892
2017,YR2017,Palau,PLW,..,3.20457611,..,50.02053633,..,..,27484632.72,..,286321800,-3.517924715,16400,18770,292122038.9,334258725.6,27.84367884,26.82768045,93,77.35331365,..,8.041581186,-1.120846912,..,57.27820934,..,..,18.5,97.66204289,22149999.62,2176267.575,38.71304348,0.467172211,17808,..,..,..,26.95763997,..,..,..,45.55553333,460,19.87889151,82.94235661,28,..,1.210151443
2017,YR2017,Panama,PAN,81.828,2.357434839,81.96089975,42.25940373,..,2.487,3976868000,..,62283800000,5.321230184,13260,22190,54436669083,91132004593,41.70759796,..,98,45.30730639,3.4,29.34470922,2.034909846,78.149,53.03465749,0,128.5729731,15.8,169.8856847,41750000,533355900,55.24308582,1.7115912,4106771,2.5,0.9,89.79547,..,94.38599,1.0117,76.13718,68.8889,75420,..,5.234981018,6,..,2.214598138
