Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],Urban population growth (annual %) [SP.URB.GROW]
2016,YR2016,World,WLD,43.36176436,139.5096454,28.46202725,2.445217484,2.65E+12,7.62E+13,2.584034628,10394.60887,16325.70943,7.72E+13,1.21E+14,24.07169385,20.04132304,86.24077479,27.65362575,25.12269252,1.813470021,72.18217105,42.66078126,2.202153278,100.6927012,41.1,113.6303398,1.59E+11,5.57E+11,58.31042463,1.165512803,7426103221,0.7,23.52527629,103.9504,0.99992,75.65189,132036620.8,14.25158466,13.47769004,22.99526316,2.021776015
2017,YR2017,Argentina,ARG,62.782,38.33403664,11.24272132,2.275,11516861462,6.43E+11,2.668590379,13120,20310,5.78E+11,8.95E+11,18.75723171,9.237250108,89,13.98061064,21.8690651,26.00748315,76.372,19.53521205,0.856137916,140.8771235,10.4,150.6282024,-1169999.957,479937458.3,16.09419079,1.037133897,44044811,0.4,19.36518963,109.74146,1.01963,108.7336,2780400,10.95550149,7.40512875,24.5,1.170195959
2017,YR2017,Australia,AUS,11.715,176.245687,21.19320015,1.741,47541126472,1.33E+12,2.367617253,51600,48280,1.27E+12,1.19E+12,24.07073605,14.62337236,95,20.57679997,23.42683572,3.740729484,82.5,34.57120806,2.007966393,111.7080516,3.7,172.4928872,0,2001928453,3.198361419,1.684523108,24601860,0.1,24.75761598,100.33898,0.93754,150.31148,7741220,21.91585863,29.70879373,2.5,1.805663698
2017,YR2017,Brazil,BRA,59.111,111.3642473,12.57346262,1.739,68885072606,2.05E+12,1.063832555,8670,15370,1.80E+12,3.19E+12,15.03563634,13.31290322,91,11.57102787,18.35323184,3.472839988,75.456,18.27862869,1.419526638,105.014207,14.8,115.9902204,273890014.6,2698770651,24.8660385,0.807147162,207833831,0.5,27.1817528,115.44784,1.00377,100.82772,8515770,12.70473972,28.57825261,82.5,1.116980346
2017,YR2017,China,CHN,7.635,216.9075551,19.96295647,1.683,1.66E+11,1.21E+13,6.757007611,8650,16770,1.20E+13,2.32E+13,44.34394069,30.88739648,99,18.18673175,40.54108519,3.884169895,76.47,33.82172267,1.896510407,103.4384208,9.2,87.29474124,-989940002.4,28675983092,147.6740508,0.559121331,1386395000,0,0,99.40481,1.01322,0,9562910,0,14.58764165,22.9,2.693540138
2017,YR2017,France,FRA,4.727,157.4408197,30.8198947,1.9,37559363019,2.59E+12,2.260202721,38330,45310,2.56E+12,3.03E+12,23.36572024,26.09073685,90,31.87816631,17.20597648,0.456887072,82.52682927,44.61367632,2.349678514,106.4394347,4.1,88.93156926,0,25244528633,122.1154053,0.21542321,66865144,0.3,44.72583106,102.51076,1.00116,103.76003,549086.9922,23.80610031,33.20749968,3.5,0.543973761
2017,YR2017,Germany,DEU,8.095,129.3140195,47.3974342,1.57,83443556978,3.66E+12,2.465030029,43640,53390,3.61E+12,4.41E+12,20.74712095,15.90237918,97,40.29596393,27.44214928,1.047329806,80.99268293,71.40486547,1.234141102,132.7148699,3.7,100.2702736,0,16699591430,236.5954946,0.37372456,82657002,0.1,28.54563496,104.02236,0.95765,98.40928,357580,11.4697734,38.78740347,8,0.421625392
2017,YR2017,India,IND,13.177,72.07672984,18.78061226,2.243,39966091359,2.65E+12,7.167888861,1830,7090,2.44E+12,9.49E+12,30.94125424,7.352250954,90,21.98606819,26.49817453,3.835504789,69.165,28.19115896,2.509624558,87.31773719,38.7,103.7422529,3198389893,68967175500,450.2432858,1.062597394,1338658835,0,12.86156408,112.95786,1.08402,73.47688,3287259.063,11.18207933,3.479306895,29.8,2.314448126
2017,YR2017,Indonesia,IDN,47.374,42.11662239,20.18855926,2.336,20510310832,1.02E+12,5.067406366,3530,11880,9.33E+11,3.14E+12,33.71707804,8.202632328,75,19.17418623,39.38673632,4.274985891,71.282,32.08031075,0.804336713,164.44059,25.9,127.9236548,280010009.8,8989529971,146.0864808,1.175102592,264645886,0.4,12.17898939,105.91143,0.99365,87.05922,1913580,9.879192687,5.268233446,24.5,2.408459094
2017,YR2017,Italy,ITA,5.24,164.2785928,30.84240728,1.32,11138429977,1.96E+12,1.716167381,31340,41430,1.90E+12,2.51E+12,17.91452134,7.907808944,92,27.86194855,21.2616905,0.690706206,82.94634146,49.08330777,1.366528764,138.2337679,3.2,102.4952471,0,9742186172,205.8091691,-0.149861117,60536709,0.3,37.73167804,101.87936,0.98404,101.27041,301340,23.05445036,13.3653061,11,0.26299854
2017,YR2017,Japan,JPN,3.78,0,17.77422628,1.43,20419904127,4.86E+12,1.928757251,38470,43490,4.88E+12,5.51E+12,23.9029839,17.56046382,97,16.83933447,29.1441052,-0.220084775,84.0997561,28.19065716,0.930768157,135.5186644,2.6,68.68033082,0,4443028775,347.7775867,-0.164484036,126785797,0.1,12.82535154,0,0,0,377970,11.64194651,10.02628871,11.1,-0.079234712
2017,YR2017,"Korea, Rep.",KOR,1.379,170.0564685,43.09097586,1.052,17912900000,1.53E+12,3.062768462,28380,38830,1.46E+12,2.00E+12,31.07565107,32.51697438,97,37.68824349,35.86926364,2.265177789,82.62682927,68.73567633,2.568843535,124.5854293,3.3,59.40324567,0,6526400000,527.9180106,0.280968018,51361911,0,27.77809276,98.0886,0.99531,100.33825,100339.0039,15.37580886,3.990245738,8,0.20860462
2017,YR2017,Mexico,MEX,60.365,38.97422535,37.68984096,2.157,32945032989,1.16E+12,2.118082347,8930,18940,1.11E+12,2.36E+12,22.97206713,21.33358709,76,39.50429844,30.79976094,6.657226273,74.947,72.68961679,0.502372223,91.62670695,13.4,91.79140205,754609985.4,32270507679,64.18751717,1.163967779,124777324,0.2,20.00098937,105.77001,1.03918,104.38503,1964375,13.04892352,19.05623992,8.4,1.527731513
2017,YR2017,Netherlands,NLD,3.788,190.5510563,83.39176802,1.62,96255613555,8.32E+11,2.910902584,47110,54910,8.07E+11,9.41E+11,20.59267408,22.66556182,93,72.6364432,17.70313732,1.260707088,81.76097561,147.4749139,1.158526989,120.6250011,3.9,94.38448212,0,2226489767,508.4979519,0.591203366,17131296,0.2,39.09294367,104.22962,1.00799,135.57512,41540,23.10030807,21.2099165,3.5,1.077686106
2017,YR2017,Russian Federation,RUS,20.699,58.63111921,26.05206174,1.62,28557440000,1.58E+12,1.630185732,9230,25080,1.35E+12,3.68E+12,24.09215557,11.55073005,98,20.70870888,30.47170209,5.359351897,72.43195122,37.48036121,4.23340737,156.187408,7.6,144.090409,0,8235000000,8.823220799,0.106871954,144496740,0,24.37175082,102.58246,0.98316,103.38481,17098250,10.25956864,7.616249085,10.1,0.279313186
2017,YR2017,Saudi Arabia,SAU,7.324,38.78231801,34.85306047,2.373,1418843614,6.89E+11,-0.741502652,19990,54530,6.62E+11,1.80E+12,28.86194133,0.734439772,96,29.34212443,45.84757032,7.565813371,74.874,51.75155042,10.25135635,121.4789509,7.5,103.8566688,0,290774666.7,15.39717215,2.003600072,33099147,0,26.77974038,99.45812,0.95758,107.69401,2149690,3.384836237,4.528372363,17.8,2.268237258
2017,YR2017,Spain,ESP,7.725,178.7891672,35.17839222,1.31,24978595613,1.31E+12,2.891768107,27040,38880,1.26E+12,1.81E+12,19.42811552,7.73699774,98,31.59918683,20.15607491,1.381120778,83.28292683,51.28748604,1.22599306,112.5612499,3.1,91.9547992,0,3004745214,93.26780444,0.234587923,46593236,0.4,15.69398853,102.71029,1.01564,126.0045,505935,13.8598889,14.97400981,13,0.534737453
2017,YR2017,Switzerland,CHE,2.763,0,65.03262169,1.52,68288266497,6.80E+11,1.799476694,81120,67140,6.86E+11,5.67E+11,23.69881063,14.07733081,95,54.4753329,25.19393854,-0.574037217,83.55121951,83.73472073,0.681602395,131.1359393,4.2,0,0,2591809298,213.8839911,0.933155889,8451840,0,18.31651332,105.19068,0.97323,102.48743,41290.40039,10.40115603,9.665184261,10,0.962986439
2017,YR2017,Turkey,TUR,26.559,77.71389683,24.77379437,2.081,11546000000,8.53E+11,7.470866886,10900,27550,8.84E+11,2.23E+12,30.99347294,2.902416506,96,29.28451596,29.20469634,10.95970412,77.161,45.83131732,2.068141475,95.91170472,11.2,97.3495252,3147209961,1048000000,105.3777685,1.591059209,81101892,0,29.70200571,93.15498,0.96405,105.99227,785350,17.84947319,0.190652367,10,2.276646472
2017,YR2017,United Kingdom,GBR,13.37,164.7617112,30.36612544,1.74,1.21E+11,2.67E+12,1.892077038,41370,44840,2.73E+12,2.96E+12,17.52463113,23.03295167,92,31.57901342,17.56261986,1.890189773,81.25609756,40.67996135,1.771093843,118.5398273,4.3,99.36432741,0,4308885980,273.049473,0.679374474,66058859,0.2,35.31132175,101.15456,1.01539,125.85187,243610,25.44593315,28.8252339,4.5,0.988958892
2017,YR2017,United States,USA,19.86,106.8271628,12.09483379,1.7655,3.55E+11,1.95E+13,2.21701033,59030,60990,1.92E+13,1.98E+13,20.65898709,19.69151286,92,15.04748645,18.20794002,1.900777538,78.53902439,20.29596645,3.109010405,123.0448345,6.6,99.594485,0,6126000000,35.54522707,0.631007893,324985539,0,19.55621903,101.82144,0.99363,98.95234,9831510,11.7642667,26.3280836,5.6,0.870149208
2017,YR2017,Afghanistan,AFG,68.957,-2.469131139,5.904815515,4.633,51533896.77,20191764940,2.665292046,550,1940,20091447897,70565716024,19.17422546,0,64,45.33206528,22.12766961,1.947722642,64.13,41.40301764,0.943963492,65.92913406,64.7,168.7567961,3811739990,1084019407,55.59599302,2.548346644,36296400,0.1,12.18567227,102.17579,0.64169,53.6432,652860,9.250468049,0.104707035,8.5,3.463407483
2017,YR2017,Albania,ALB,19.642,58.16997746,31.55664614,1.638,1022757857,13025064967,3.821081417,4290,12960,12335104552,37251301433,25.04915469,0.095825626,96,46.60466583,20.37511468,1.474254498,78.333,58.31064966,1.107550573,125.7103519,9,94.4383893,168210006.7,1311822432,104.8706934,-0.091972294,2873457,0,25.72258122,107.0466,1.00432,95.26589,28750,18.8797444,13.52568255,5,1.541284964
2017,YR2017,Algeria,DZA,10.071,67.98899243,22.66120436,3.045,1200965280,1.67E+11,1.3,3920,14970,1.62E+11,6.20E+11,48.04799793,0.601269898,88,33.21795024,37.40511849,4.698470541,76.499,48.5392621,6.014253329,110.7672465,24,176.7155714,174679992.7,1791681572,17.37771461,2.044952503,41389198,0.1,0,111.76448,0,0,2381740,0,7.105493117,18,2.871374141
2017,YR2017,American Samoa,ASM,0,0,60.13289037,0,0,602000000,-5.85443038,0,0,0,0,0,0,0,102.3255814,0,-1.927102129,0,168.1063123,0,0,0,157.9921865,0,0,278.1,-0.217311352,55620,0,0,0,0,0,200,0,8.71956554,0,-0.249255966
2017,YR2017,Andorra,AND,0,0,0,0,0,3013387424,1.724022237,0,0,0,0,0,23.25459292,99,0,9.938371328,1.063769418,0,0,0,104.3324113,3,0,0,0,163.8319149,-0.383673623,77001,0,0,0,0,0,470,0,26.72772478,0,-0.495265141
2017,YR2017,Angola,AGO,150.526,29.61263029,29.00410005,5.6,-7397295409,1.22E+11,-0.147207426,3560,6450,1.06E+11,1.92E+11,24.13030458,0,42,23.2527214,42.16795333,22.61450476,60.379,40.18626265,2.421112838,44.68610714,80.4,136.836362,223220001.2,1418195.84,23.91653806,3.322080998,29816748,2,16.36059135,0,0,0,1246700,9.223777454,5.004710827,36,4.391957279
2017,YR2017,Antigua and Barbuda,ATG,42.782,61.95529393,0,1.999,156934594.9,1467977778,3.145543603,14440,23500,1377608772,2242981336,0,0.375050372,99,0,19.22069665,-0.931034324,76.752,51.90814272,0,192.819567,6.7,62.72014835,9920000.076,24020044.35,216.8772727,0.946557003,95426,0,0,103.66896,0.97936,109.20869,440,0,0.258339766,22,0.412161454
2017,YR2017,Armenia,ARM,21.49,58.39470221,37.32950312,1.75,250935110.2,11527458566,7.500000002,3950,9960,11623145819,29332676835,19.28968627,7.569736185,96,49.50063827,25.80953238,2.150641898,74.797,55.81455759,3.839825869,118.4642306,13,132.6234113,256200012.2,1538655752,103.4355111,0.294612228,2944809,0.2,22.52546511,94.08352,0,0,29740,20.78065336,23.11050281,5,0.32788567
2017,YR2017,Aruba,ABW,22.674,73.06967315,70.81092263,1.886,162458100.6,2700558659,1.330511037,23630,36960,2490319228,3894622536,21.47290029,6.541585132,0,75.23789822,0,0.686526038,76.01,0,0,0,0,95.63085064,0,56140340.16,585.3666667,0.469944453,105366,0,0,0,0,0,180,0,0.141163456,0,0.70398038
2017,YR2017,Austria,AUT,7.34,124.9463368,54.03767102,1.52,13520042222,4.17E+11,2.476443921,45120,53460,3.97E+11,4.70E+11,24.7655165,12.87232696,96,50.7355053,25.47173574,1.132802209,81.64390244,82.38559485,0.756179042,123.1192958,3.6,87.30549661,0,2986871717,106.6074453,0.694621104,8797566,0,43.4105715,103.11315,0.97173,100.45521,83879.00391,25.35292261,28.39798166,21,1.020478626
2017,YR2017,Azerbaijan,AZE,55.838,32.1754345,48.54786473,1.9,2867487000,40865558912,-0.282011197,4070,16770,40151671841,1.65E+11,24.3789257,3.052943251,98,41.85445095,49.7017251,16.73394784,72.693,59.36049976,3.847314958,102.8610548,22.9,120.4254685,123529998.8,1133371000,119.1972058,0.981261805,9854033,0,35.0758767,103.2941,0,0,86600,13.16404551,5.519156836,3.5,1.56477338
2017,YR2017,"Bahamas, The",BHS,30.001,85.62565964,34.5017448,1.762,304587573.1,12150400000,0.066664463,29930,30230,11425017490,11540750433,27.09128918,0,90,41.15255465,13.93205162,1.707979271,73.554,30.27883856,0,92.60913413,10.5,78.25976451,0,0,38.13796204,1.008311908,381761,1.8,16.95436245,0,0,79.3618,13880,15.11551764,8.555106417,21.5,1.120364692
2017,YR2017,Bahrain,BHR,13.368,0,75.44497395,2.01,518882978.7,35432686170,3.803522262,21180,44980,31649255224,67210054584,32.94214607,0,99,67.38504011,41.31455434,5.842594648,77.032,74.01075909,4.389060137,158.2568089,7.3,129.6872684,0,0,1920.403524,4.677986951,1494074,0,0,101.21309,1.01399,102.20338,778.0000305,0,1.686352006,8.3,4.785713216
2017,YR2017,Bangladesh,BGD,82.962,63.66930976,15.03610763,2.062,1810395804,2.50E+11,7.284184092,1520,4170,2.43E+11,6.66E+11,30.51045462,0,97,20.26789246,27.75089998,6.278683267,72.052,35.51402702,1.37505781,94.5264735,31.9,65.23708961,3781679932,13501933033,1226.631274,1.070244022,159670593,0.1,0,114.98866,1.11664,69.66317,147630,0,4.888648581,19.5,3.255244392
2017,YR2017,Barbados,BRB,33.55,131.9120984,42.09434913,1.615,286157362.7,4989500000,-0.173066522,15000,16300,4293365177,4665316372,10.94650967,0,92,40.62884758,0,3.256897523,78.981,41.78775428,0,115.1391179,12.6,120.1479571,0,108310000,665.6581395,0.152789486,286233,1.5,0,97.76968,1.00208,106.32745,430,0,0.008873615,16,0.04373791
2017,YR2017,Belarus,BLR,14.507,36.95160452,66.7896002,1.541,1276300000,54726595249,2.5321835,5300,18200,50353437727,1.73E+11,28.03035891,4.36287332,97,66.57815452,31.55448509,8.623147404,74.12926829,115.9856551,1.162416943,120.7921902,3.6,97.76388586,-250169998.2,1253800000,46.79224208,-0.034421419,9498264,0.4,29.46718427,101.96579,0.98858,103.51346,207600,13.01900561,9.353493353,9,0.572798444
2017,YR2017,Belgium,BEL,4.651,132.8711106,82.31144519,1.65,-36143116557,5.03E+11,1.964192755,42720,50760,4.86E+11,5.77E+11,24.1137464,10.69673738,96,80.91774241,19.31130786,1.71810058,81.49268293,166.8909508,0.910370733,99.45303522,3.8,95.70548439,0,11436486859,375.6657199,0.385228018,11375158,0,38.35935576,103.90557,1.07024,158.54185,30530,23.28169173,24.64917303,4.5,0.428116624
2017,YR2017,Belize,BLZ,68.487,71.99950298,54.97648175,2.346,25637115.5,1836593466,1.437288946,4290,7650,1612570547,2873161341,18.69306561,8.17E-05,90,58.43501705,13.54520825,1.998206105,74.365,74.75797041,1.323024681,63.72026431,13.8,99.53995533,34080001.83,90214516.3,16.47387111,1.980528851,375769,1.9,29.37369971,113.23061,0.99239,84.04008,22970,26.33800701,20.59045099,48,2.212753797
2017,YR2017,Benin,BEN,86.096,28.36649383,27.2863996,4.906,200406480.3,9269594835,5.837823305,800,2260,8945919751,25258969765,28.38018586,3.581709205,70,40.29072884,21.54053482,0.031707418,61.174,59.73292359,1.264102966,78.50459562,95.5,129.5474743,680000000,195776833.9,99.10610145,2.750055592,11175204,1,0,126.64611,0,0,114760,0,23.47190856,8.5,3.909235051
2017,YR2017,Bermuda,BMU,0,0,0,1.6,-288109271,0,0,0,0,0,0,0,21.79230484,0,0,0,0,81.44195122,0,0,103.0896604,0,112.5293156,0,1505955305,1182.851831,-1.054914414,63874,0,0,0,0,0,4290,0,0.000390137,0,-1.06051808
2017,YR2017,Bhutan,BTN,20.184,61.47879897,30.08318939,1.994,-16553759.95,2450364929,4.651834826,2800,9000,2085855964,6713224811,51.94944697,0,97,52.72665511,41.8429636,5.104921021,71.129,65.37801701,0,97.99614519,30.8,120.5331337,118540000.9,43153828.43,19.54614144,1.195337374,745568,0.3,18.48704552,101.33414,1.04927,87.8676,38393.99902,12.41138742,48.00785105,12,3.05206233
2017,YR2017,Bolivia,BOL,64.9,68.2720359,24.90414423,2.777,712474137.8,37508642258,4.195209367,3090,7270,34622586194,81356383848,22.22028654,5.679736563,83,31.80050839,26.36997525,6.06139712,70.945,45.72279605,1.542397438,97.94841441,28,103.0610139,949159973.1,1407996989,10.33218314,1.44923493,11192854,0.3,0,97.52736,0.98307,90.29645,1098580,0,30.8654915,41,1.945543568
2017,YR2017,Bosnia and Herzegovina,BIH,9.642,57.07941156,40.07650758,1.276,464142734.2,18080118128,2.127645789,5110,13690,17118771639,45866697752,21.03891553,5.428402231,69,56.41663148,23.90769486,2.735744243,77.128,93.19629374,0.906093302,102.6423792,5.9,103.2487302,440540008.5,2016664396,65.45951172,-1.031207183,3351527,0.1,38.70530944,0,0,0,51210,20.25933741,1.395147508,80,-0.280614548
2017,YR2017,Botswana,BWA,46.061,17.05283097,39.97300818,2.91,177114236.2,17405538618,2.907531122,7020,17190,15485397070,37913095469,28.24326223,0.936362828,97,33.89927584,29.83527131,2.608920493,68.812,64.57714551,3.021655905,146.9601556,37.5,86.92200149,102089996.3,36333755.67,3.89096748,2.070326167,2205128,20.7,31.07204537,0,0,0,581730,22.1454406,29.14323742,48,3.193041255
2017,YR2017,British Virgin Islands,VGB,0,0,0,0,57635294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9096257,0,54.77199419,0,0,197.18,0.753414274,29577,0,0,128.82535,1.01445,101.57658,150,0,0.023926598,0,1.562025641
2017,YR2017,Brunei Darussalam,BRN,10.272,29.26186097,49.5732417,1.881,467927550.3,12128104859,1.328602552,29800,84530,12651397121,35880244129,34.80471468,30.32708333,97,35.60350735,59.72051088,4.953690289,75.585,71.37141458,2.865123829,128.3313662,11.4,142.1057329,0,0,80.54516129,1.10699921,424473,0,0,104.85771,1.01496,92.93732,5770,0,8.98950186,12.5,1.524501679
2017,YR2017,Bulgaria,BGR,39.86,53.97930574,68.14647302,1.56,2020340000,58220973783,3.811248158,7860,21220,55638208776,1.50E+11,20.13875349,9.531543938,94,63.75663706,24.66674914,3.402636334,74.81463415,112.7102412,1.421706257,120.1404474,7.4,110.7334171,0,2193590000,65.18005711,-0.730443175,7075947,0.1,32.77123092,89.33377,0.9805,98.18347,111000,20.08552441,28.29699048,23,-0.274061375
2017,YR2017,Burkina Faso,BFA,104.329,34.050353,30.34996817,5.271,2566335.657,12330338343,6.34991812,590,1800,11284356487,34634454190,25.01571106,5.958174131,88,36.21579486,20.69960027,4.727340095,60.768,54.90522491,1.427258411,93.50365342,79.6,145.0583855,891609985.4,416839243.1,70.15089181,2.890850806,19193284,0.8,19.17083329,93.65313,0.98214,38.11725,274220,17.41643542,14.92288055,13,5.032402435
2017,YR2017,Burundi,BDI,55.59,36.20372984,7.4447026,5.502,316473.4494,3172292379,0.500009999,280,740,3026208535,7978021198,8.805998394,1.663633835,90,26.9515346,10.99312984,11.44917292,60.898,29.22177054,1.870652196,54.68367609,61,162.3714806,435820007.3,33725358.65,421.6130841,3.181367524,10827024,1.1,0,123.85962,1.02149,49.25443,27830,0,7.591471706,4,5.716012422
2017,YR2017,Cabo Verde,CPV,73.759,85.95608403,45.92281296,2.309,111711633.7,1769787215,3.702039188,3080,6760,1655326970,3635906594,38.21336828,0,96,67.38035354,18.1919629,0.685148447,72.57,47.40682906,0.537769951,113.909075,20.1,112.35108,123010002.1,216584250.6,133.3739454,1.188624222,537497,0.6,28.79389678,103.28292,1.00729,92.64199,4030,20.08675268,0.015591705,18,1.922134258
2017,YR2017,Cambodia,KHM,50.177,74.37726523,60.68195781,2.53,2788084322,22180376506,7.01503011,1240,3770,19795304122,60357035541,22.89196799,0,84,64.10581574,30.84892761,3.323538056,69.289,124.3621811,2.084627563,116.0128584,29.2,73.08026436,855760009.8,1294717701,90.69461817,1.530261745,16009414,0.6,18.55837505,107.81306,0,0,181040,15.78871893,20.64949541,99,3.277374958
2017,YR2017,Cameroon,CMR,105.8,16.56080718,18.58391647,4.639,814001700.8,34922782311,3.549087318,1340,3580,32870702825,87846980586,22.92985913,4.911430716,77,22.60605047,25.28827825,1.482471322,58.511,23.87553181,1.306175769,81.96421137,79,144.2490794,1216589966,316601909.7,51.9685325,2.637694363,24566045,3.7,15.14878498,110.32068,0,0,475440,12.24545233,10.38214511,16.5,3.715609799
2017,YR2017,Canada,CAN,8.387,0,31.46312002,1.4961,29109803320,1.65E+12,2.978565954,42960,46260,1.57E+12,1.69E+12,23.57152748,14.641965,90,33.67951203,0,2.563357848,81.94878049,52.40331395,1.293395107,86.28149306,5.1,108.089112,0,1326198148,4.01827985,1.194280492,36543321,0,17.80182529,100.94368,1.00546,113.76286,9984670,12.52123949,6.477193623,1.5,1.255763201
2017,YR2017,Cayman Islands,CYM,0,0,0,0,3609446382,5141833913,3.039349203,47140,43550,2987731371,2760295789,0,0,0,0,7.236038713,1.862796224,0,21.08197227,0,152.4975545,0,61.43424329,0,15584663.38,264.0916667,1.290996168,63382,0,0,0,0,0,260,0,0.103453166,0,1.290996168
2017,YR2017,Central African Republic,CAF,129.074,26.57189585,17.25977376,4.796,6871735.872,2067230996,4.527278213,440,860,2004105992,3966633789,25.6012512,27.92529616,49,39.88377195,20.73722455,6.443706288,52.24,24.57393493,1.435513055,25.57404521,119.8,79.40246021,511980011,0,7.377488844,1.277504136,4596028,3.7,0,0,0,17.13538,622980,0,18.06482422,22,2.164756067
2017,YR2017,Chad,TCD,161.09,25.24856864,33.87296248,5.846,334997123.7,9975692095,-2.988695986,640,1900,9619495837,28595233432,21.29313469,0,37,39.7020457,14.62854777,0.028251914,53.712,43.10477868,2.238589427,42.40996705,122.7,134.3567115,647710022,0,11.92564565,3.077531708,15016773,1.3,0,0,0,0,1284000,0,20.3544358,60,3.872529528
2017,YR2017,Channel Islands,CHI,6.864,0,0,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,82.766,0,0,0,0,0,0,0,851.8434672,1.03818709,168665,0,0,0,0,0,197.9999924,0,0,0,0.986805733
2017,YR2017,Chile,CHL,41.052,83.39004122,28.5258706,1.678,5852183239,2.78E+11,1.279183341,13290,23260,2.45E+11,4.30E+11,21.59174633,6.437870539,93,27.14495803,29.60421878,4.995391678,79.909,48.35057105,1.935612733,124.5944777,7.4,217.4502551,70110000.61,66541753.59,24.84148392,1.425185044,18470439,0.5,21.06275235,101.43016,0.9876,101.83142,756700,17.41872002,27.03923858,7.5,1.502940613
2017,YR2017,Colombia,COL,66.651,56.33915652,15.09333901,1.825,13836696227,3.12E+11,1.351326676,5930,14240,2.90E+11,6.96E+11,21.61924551,8.98559562,93,20.16792111,26.81391098,5.110429218,76.925,26.92742992,3.186272628,127.2136962,14.7,130.5117702,850419982.9,5546450429,44.07486796,1.503387796,48901066,0.4,22.92282048,114.98327,1.01407,95.73023,1141748.984,15.19461717,15.68852127,11,1.924430923
2017,YR2017,Comoros,COM,65.351,18.22642877,11.90131645,4.275,3919473.025,1074778461,3.815702113,1280,2830,1042157643,2301330665,13.43344337,0,90,28.26304247,9.137350096,0.402552901,63.912,27.16838964,0,57.6137866,69.9,103.2858531,67220001.22,131598332.3,437.3412001,2.274118744,813892,0.1,0,99.44759,0.99313,55.51029,1861.000061,0,0.125684891,16,2.849351024
2017,YR2017,"Congo, Dem. Rep.",COD,124.22,8.315515039,35.25052218,6.017,1047979483,38019265626,3.726947653,460,860,37221270604,70294538061,24.98767838,0,80,39.04085744,42.19171622,43.06865977,60.026,33.66714162,0.737512018,43.45919307,91.1,134.5684177,2292639893,1076294915,35.90514722,3.258508351,81398764,0.8,0,0,0,0,2344860,0,13.75675622,7,4.572945088
2017,YR2017,"Congo, Rep.",COG,112.229,36.30833169,94.03353272,4.482,4406043657,8701334800,-3.1,1480,5070,7543809307,25916389542,22.56092984,2.159584584,70,65.17040537,53.52234363,-2.450274009,63.954,112.8907257,4.268296831,98.92979331,51.6,161.9110383,107040000.9,0,14.96545242,2.570629914,5110702,2.7,0,0,0,0,342000,0,36.83827952,49.5,3.262153732
2017,YR2017,Costa Rica,CRI,53.46,70.69791639,33.05426483,1.772,2856006597,58174549218,3.397181701,11090,16110,54886207998,79751485064,18.83229603,18.52229059,96,32.99486602,18.99327478,2.549715887,79.914,42.76440528,0,178.5944273,8.9,99.90802204,99260002.14,560366619.1,96.94386996,1.02767609,4949954,0.4,24.25715766,110.83347,1.04103,128.92962,51100,13.77717057,3.035389593,22.5,2.08338108
